20240422_HM457MbNbZr2_chiAC_vs_T_B_2T.002.txt Tue, Apr 22, 2025 2:44:53 PM Juan Gabe
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

2T
Lockin_V_002	Chan2_V_002	Temperture_002	Field_002	Timestamp_002
4.738600000E-6	-1.400720000E-6	5.211500000E+0	1.999976758E+4	3.453380000E+2
4.380970000E-6	-1.609330000E-6	5.200700000E+0	1.999976758E+4	3.469020000E+2
4.380970000E-6	-1.490120000E-6	5.189900000E+0	1.999976758E+4	3.496880000E+2
4.112750000E-6	-1.311310000E-6	5.177300000E+0	1.999976758E+4	3.521750000E+2
4.172350000E-6	-1.549730000E-6	5.167100000E+0	1.999976758E+4	3.541470000E+2
3.933940000E-6	-1.668940000E-6	5.155300000E+0	1.999976758E+4	3.565190000E+2
4.440580000E-6	-1.758340000E-6	5.144600000E+0	1.999976758E+4	3.589130000E+2
4.023340000E-6	-2.056370000E-6	5.134400000E+0	1.999976758E+4	3.607680000E+2
3.248470000E-6	-2.533210000E-6	5.123000000E+0	1.999976758E+4	3.633040000E+2
4.112750000E-6	-2.384200000E-6	5.111800000E+0	1.999976758E+4	3.655000000E+2
4.887610000E-6	-2.831240000E-6	5.100100000E+0	1.999976758E+4	3.676080000E+2
5.096230000E-6	-3.188860000E-6	5.089600000E+0	1.999976758E+4	3.701060000E+2
6.794960000E-6	-3.039850000E-6	5.078000000E+0	1.999976758E+4	3.720600000E+2
7.092980000E-6	-2.503410000E-6	5.066900000E+0	1.999976758E+4	3.744060000E+2
6.526740000E-6	-2.682220000E-6	5.055700000E+0	1.999976758E+4	3.768640000E+2
6.496940000E-6	-3.576290000E-6	5.043400000E+0	1.999976758E+4	3.787750000E+2
6.526740000E-6	-3.010050000E-6	5.032700000E+0	1.999976758E+4	3.813060000E+2
6.198910000E-6	-2.563010000E-6	5.022300000E+0	1.999976758E+4	3.831200000E+2
5.602870000E-6	-2.384200000E-6	5.010800000E+0	1.999976758E+4	3.856240000E+2
6.437330000E-6	-2.235190000E-6	4.999200000E+0	1.999976758E+4	3.878970000E+2
5.513460000E-6	-2.384200000E-6	4.989000000E+0	1.999976758E+4	3.894630000E+2
6.139310000E-6	-2.175580000E-6	4.975900000E+0	1.999976758E+4	3.924820000E+2
5.275040000E-6	-2.205390000E-6	4.964600000E+0	1.999976758E+4	3.952390000E+2
4.947210000E-6	-1.996770000E-6	4.952200000E+0	1.999976758E+4	3.971610000E+2
4.738600000E-6	-2.086180000E-6	4.940800000E+0	1.999976758E+4	3.994370000E+2
4.828010000E-6	-2.175580000E-6	4.929200000E+0	1.999976758E+4	4.014420000E+2
5.215440000E-6	-1.966970000E-6	4.917600000E+0	1.999976758E+4	4.041360000E+2
4.291560000E-6	-2.652420000E-6	4.904100000E+0	1.999976758E+4	4.068290000E+2
3.337870000E-6	-2.592820000E-6	4.893300000E+0	1.999976758E+4	4.091750000E+2
3.665700000E-6	-2.294790000E-6	4.880100000E+0	1.999976758E+4	4.119050000E+2
3.844530000E-6	-1.937170000E-6	4.869500000E+0	1.999976758E+4	4.136280000E+2
4.142550000E-6	-2.264990000E-6	4.858600000E+0	1.999976758E+4	4.160540000E+2
4.321370000E-6	-1.788150000E-6	4.848100000E+0	1.999976758E+4	4.183770000E+2
4.321370000E-6	-1.698740000E-6	4.837400000E+0	1.999976758E+4	4.199000000E+2
3.576290000E-6	-1.519930000E-6	4.826900000E+0	1.999976758E+4	4.226410000E+2
3.248470000E-6	-1.817950000E-6	4.815400000E+0	1.999976758E+4	4.246530000E+2
2.801430000E-6	-1.728540000E-6	4.804400000E+0	1.999976758E+4	4.268950000E+2
2.264990000E-6	-1.758340000E-6	4.791500000E+0	1.999976758E+4	4.294720000E+2
2.831240000E-6	-1.788150000E-6	4.780400000E+0	1.999976758E+4	4.314440000E+2
2.712030000E-6	-1.519930000E-6	4.769000000E+0	1.999976758E+4	4.345000000E+2
2.592820000E-6	-1.937170000E-6	4.758900000E+0	1.999976758E+4	4.356930000E+2
1.609330000E-6	-1.728540000E-6	4.748500000E+0	1.999976758E+4	4.381170000E+2
1.728540000E-6	-1.668940000E-6	4.738400000E+0	1.999976758E+4	4.400580000E+2
1.728540000E-6	-2.175580000E-6	4.727900000E+0	1.999976758E+4	4.425470000E+2
2.056370000E-6	-2.145780000E-6	4.717700000E+0	1.999976758E+4	4.443610000E+2
1.907360000E-6	-2.115980000E-6	4.706200000E+0	1.999976758E+4	4.458770000E+2
1.877550000E-6	-1.668940000E-6	4.694500000E+0	1.999976758E+4	4.488760000E+2
2.592820000E-6	-2.235190000E-6	4.682800000E+0	1.999976758E+4	4.511670000E+2
2.980250000E-6	-2.264990000E-6	4.670900000E+0	1.999976758E+4	4.531690000E+2
2.861040000E-6	-2.354400000E-6	4.660700000E+0	1.999976758E+4	4.554520000E+2
1.728540000E-6	-1.817950000E-6	4.650000000E+0	1.999976758E+4	4.584110000E+2
2.324600000E-6	-2.205390000E-6	4.637600000E+0	1.999976758E+4	4.605020000E+2
8.940730000E-7	-2.086180000E-6	4.626400000E+0	1.999976758E+4	4.622310000E+2
1.519930000E-6	-1.966970000E-6	4.614000000E+0	1.999976758E+4	4.647840000E+2
2.592820000E-6	-1.907360000E-6	4.601700000E+0	1.999976758E+4	4.677420000E+2
1.460320000E-6	-1.698740000E-6	4.591400000E+0	1.999976758E+4	4.695390000E+2
2.026570000E-6	-1.937170000E-6	4.580100000E+0	1.999976758E+4	4.715850000E+2
1.937170000E-6	-2.145780000E-6	4.569900000E+0	1.999976758E+4	4.738150000E+2
1.788150000E-6	-2.443800000E-6	4.558500000E+0	1.999976758E+4	4.762880000E+2
2.861040000E-6	-2.056370000E-6	4.545500000E+0	1.999976758E+4	4.783770000E+2
2.414000000E-6	-2.235190000E-6	4.535100000E+0	1.999976758E+4	4.806260000E+2
1.788150000E-6	-2.145780000E-6	4.523400000E+0	1.999976758E+4	4.826100000E+2
1.609330000E-6	-2.264990000E-6	4.513200000E+0	1.999976758E+4	4.856800000E+2
1.519930000E-6	-2.563010000E-6	4.502700000E+0	1.999976758E+4	4.869560000E+2
1.937170000E-6	-2.384200000E-6	4.491200000E+0	1.999976758E+4	4.889320000E+2
2.294790000E-6	-2.473610000E-6	4.481000000E+0	1.999976758E+4	4.917270000E+2
2.026570000E-6	-2.324600000E-6	4.469900000E+0	1.999976758E+4	4.932980000E+2
2.950440000E-6	-2.443800000E-6	4.457700000E+0	1.999976758E+4	4.963760000E+2
2.890840000E-6	-2.533210000E-6	4.445100000E+0	1.999976758E+4	4.984810000E+2
2.622620000E-6	-2.503410000E-6	4.433300000E+0	1.999976758E+4	5.010220000E+2
2.056370000E-6	-2.086180000E-6	4.422700000E+0	1.999976758E+4	5.033710000E+2
2.205390000E-6	-2.115980000E-6	4.410000000E+0	1.999976758E+4	5.058380000E+2
2.980250000E-6	-2.145780000E-6	4.396800000E+0	1.999976758E+4	5.078270000E+2
3.129260000E-6	-2.384200000E-6	4.385900000E+0	1.999976758E+4	5.108880000E+2
3.337870000E-6	-2.533210000E-6	4.374400000E+0	1.999976758E+4	5.126550000E+2
2.771630000E-6	-2.443800000E-6	4.362200000E+0	1.999976758E+4	5.150980000E+2
2.205390000E-6	-2.294790000E-6	4.350700000E+0	1.999976758E+4	5.180400000E+2
3.069650000E-6	-2.235190000E-6	4.339500000E+0	1.999976758E+4	5.197960000E+2
2.235190000E-6	-2.205390000E-6	4.327100000E+0	1.999976758E+4	5.223470000E+2
2.086180000E-6	-2.473610000E-6	4.316000000E+0	1.999976758E+4	5.247370000E+2
2.235190000E-6	-2.503410000E-6	4.305800000E+0	1.999976758E+4	5.265950000E+2
2.264990000E-6	-2.652420000E-6	4.292000000E+0	1.999976758E+4	5.291520000E+2
2.145780000E-6	-2.920640000E-6	4.279500000E+0	1.999976758E+4	5.320980000E+2
2.354400000E-6	-2.771630000E-6	4.268400000E+0	1.999976758E+4	5.339520000E+2
1.996770000E-6	-2.414000000E-6	4.257000000E+0	1.999976758E+4	5.363220000E+2
2.563010000E-6	-2.682220000E-6	4.246900000E+0	1.999976758E+4	5.384480000E+2
2.473610000E-6	-2.503410000E-6	4.235700000E+0	1.999976758E+4	5.402490000E+2
3.308070000E-6	-2.503410000E-6	4.225500000E+0	1.999976758E+4	5.427790000E+2
2.086180000E-6	-2.443800000E-6	4.214700000E+0	1.999976758E+4	5.450670000E+2
2.175580000E-6	-2.473610000E-6	4.203200000E+0	1.999976758E+4	5.470030000E+2
1.728540000E-6	-2.831240000E-6	4.187700000E+0	1.999976758E+4	5.495960000E+2
2.056370000E-6	-3.248470000E-6	4.174600000E+0	1.999976758E+4	5.530240000E+2
2.264990000E-6	-3.129260000E-6	4.162400000E+0	1.999976758E+4	5.552980000E+2
2.115980000E-6	-3.546490000E-6	4.150200000E+0	1.999976758E+4	5.573680000E+2
1.847750000E-6	-4.142550000E-6	4.136700000E+0	1.999976758E+4	5.602060000E+2
1.043090000E-6	-4.351170000E-6	4.122900000E+0	1.999976758E+4	5.631420000E+2
1.132500000E-6	-4.768400000E-6	4.112500000E+0	1.999976758E+4	5.654440000E+2
6.258520000E-7	-5.245240000E-6	4.101600000E+0	1.999976758E+4	5.673860000E+2
2.980250000E-7	-5.871090000E-6	4.090400000E+0	1.999976758E+4	5.699150000E+2
2.980250000E-8	-6.288320000E-6	4.080000000E+0	1.999976758E+4	5.712470000E+2
-1.192100000E-7	-6.288320000E-6	4.067100000E+0	1.999976758E+4	5.742610000E+2
-5.960500000E-7	-6.705550000E-6	4.056700000E+0	1.999976758E+4	5.767180000E+2
-7.748640000E-7	-6.675750000E-6	4.044600000E+0	1.999976758E+4	5.784520000E+2
-1.162300000E-6	-7.212190000E-6	4.033600000E+0	1.999976758E+4	5.814200000E+2
-1.490120000E-6	-7.271800000E-6	4.021200000E+0	1.999976758E+4	5.832520000E+2
-1.788150000E-6	-8.136090000E-6	4.010500000E+0	1.999976758E+4	5.858290000E+2
-2.235190000E-6	-8.225500000E-6	3.998500000E+0	1.999976758E+4	5.878440000E+2
-1.490120000E-6	-8.970560000E-6	3.988300000E+0	1.999976758E+4	5.901020000E+2
-2.354400000E-6	-8.910950000E-6	3.976600000E+0	1.999976758E+4	5.926570000E+2
-2.861040000E-6	-9.119570000E-6	3.962500000E+0	1.999976758E+4	5.949990000E+2
-3.457080000E-6	-9.715620000E-6	3.951300000E+0	1.999976758E+4	5.975290000E+2
-3.635900000E-6	-1.007320000E-5	3.938800000E+0	1.999976758E+4	5.994050000E+2
-4.321370000E-6	-1.013280000E-5	3.925100000E+0	1.999976758E+4	6.027140000E+2
-4.977020000E-6	-1.084810000E-5	3.913400000E+0	1.999976758E+4	6.043760000E+2
-5.662470000E-6	-1.147400000E-5	3.902300000E+0	1.999976758E+4	6.078160000E+2
-6.437330000E-6	-1.186140000E-5	3.890700000E+0	1.999976758E+4	6.095590000E+2
-6.973770000E-6	-1.224880000E-5	3.879400000E+0	1.999976758E+4	6.120630000E+2
-7.510210000E-6	-1.254680000E-5	3.867800000E+0	1.999976758E+4	6.139510000E+2
-7.808270000E-6	-1.287470000E-5	3.857700000E+0	1.999976758E+4	6.163590000E+2
-7.659260000E-6	-1.335150000E-5	3.847200000E+0	1.999976758E+4	6.184600000E+2
-8.165890000E-6	-1.364950000E-5	3.835400000E+0	1.999976758E+4	6.201990000E+2
-8.910950000E-6	-1.397730000E-5	3.824700000E+0	1.999976758E+4	6.231180000E+2
-9.626210000E-6	-1.436480000E-5	3.814300000E+0	1.999976758E+4	6.248590000E+2
-1.022230000E-5	-1.481180000E-5	3.801500000E+0	1.999976758E+4	6.276000000E+2
-1.081830000E-5	-1.508000000E-5	3.791100000E+0	1.999976758E+4	6.295700000E+2
